,home_overall_rating,away_overall_rating,home_team_wins,home_team_draws,home_team_defeats,home_team_goals_diff,away_team_wins,away_team_draws,away_team_defeats,away_team_goals_diff,home_team_wins_against_eachother,home_team_goals_diff_agains_eachother,draws_against_eachother,away_team_wins_against_eachother,away_team_goals_diff_agains_eachother,bet_statistics_home,bet_statistics_draw,bet_statistics_away,Home_Win,Draw,Away_Win
0,831.0,745.0,1,3,1,-1,1,1,3,-6,3,5,2,0,-5,8.17,46.45,109.0,1,0,0
0,738.0,809.0,2,1,2,-1,4,0,1,8,0,-3,3,2,3,33.36,27.0,14.870000000000001,0,0,1
0,729.0,744.0,0,0,1,-4,4,1,0,6,0,0,0,0,0,24.450000000000003,25.23,18.64,0,0,1
0,861.0,731.0,2,1,2,1,2,0,3,-1,3,10,1,0,-10,9.36,53.95,116.52,1,0,0
0,857.0,734.0,5,0,0,9,2,1,2,-1,4,11,1,0,-11,9.32,55.65,120.06,1,0,0
0,614.0,736.0,2,0,3,-2,2,1,2,2,2,-1,1,2,1,16.21,26.63,28.43,0,1,0
0,650.0,762.0,1,1,3,-4,1,2,2,-3,0,-2,3,2,2,21.33,24.8,21.28,1,0,0
0,765.0,592.0,4,0,1,5,0,0,5,-7,4,7,0,1,-7,13.9,27.42,38.56,1,0,0
0,769.0,736.0,3,0,2,1,2,1,2,-1,4,11,0,0,-11,10.71,36.620000000000005,74.58,1,0,0
0,744.0,766.0,2,2,1,2,3,2,0,5,2,0,0,3,0,21.36,24.35,21.74,0,1,0
0,841.0,759.0,4,1,0,8,2,0,3,-3,4,8,0,1,-8,9.799999999999999,44.34,106.49000000000001,1,0,0
0,858.0,762.0,3,0,2,4,2,3,0,2,2,3,1,0,-3,11.419999999999998,33.17,59.28,0,0,1
0,745.0,676.0,2,2,1,0,1,1,3,-4,1,1,3,1,-1,15.809999999999999,25.84,30.85,1,0,0
0,743.0,688.0,1,1,3,-3,0,1,4,-7,0,-2,4,1,2,23.15,24.69,19.97,1,0,0
0,759.0,833.0,1,2,2,-2,2,2,1,0,2,0,1,2,0,37.79,27.86,13.77,0,0,1
0,785.0,738.0,2,1,2,4,1,3,1,1,1,1,0,0,-1,11.309999999999999,33.2,64.71000000000001,0,1,0
0,734.0,660.0,2,0,3,-2,1,1,3,-5,1,-2,2,2,2,21.240000000000002,24.75,21.46,1,0,0
0,743.0,747.0,0,4,1,-1,1,3,1,0,0,0,1,0,0,19.29,24.04,24.630000000000003,0,0,1
0,731.0,857.0,1,1,3,-4,4,1,0,7,0,-7,2,3,7,74.75999999999999,36.96,10.7,0,0,1
0,755.0,735.0,3,2,0,3,1,1,3,-3,1,0,1,1,0,10.36,39.35,83.3,1,0,0
0,737.0,739.0,0,1,4,-6,3,0,2,3,0,-2,3,2,2,19.22,24.52,24.13,1,0,0
0,752.0,842.0,2,0,3,-1,3,0,2,5,0,-12,0,5,12,52.55,32.19,11.91,0,1,0
0,768.0,762.0,2,3,0,3,1,1,3,-3,2,2,1,2,-2,16.490000000000002,25.810000000000002,28.83,0,1,0
0,670.0,747.0,1,1,3,-7,3,1,1,2,1,1,4,0,-1,19.950000000000003,25.37,22.46,1,0,0
0,825.0,792.0,3,1,1,1,1,2,2,1,4,3,0,1,-3,15.69,27.17,30.17,1,0,0
0,857.0,766.0,4,1,0,6,4,1,0,7,2,3,1,0,-3,11.44,33.87,58.54,1,0,0
0,857.0,748.0,2,1,2,2,0,4,1,-3,1,2,0,0,-2,9.48,49.64,123.13,1,0,0
0,744.0,754.0,3,1,1,2,1,1,3,-2,2,0,1,2,0,16.900000000000002,22.12,20.64,1,0,0
0,743.0,741.0,1,1,3,-6,1,1,3,-4,0,-4,1,2,4,21.51,23.939999999999998,21.740000000000002,0,1,0
0,668.0,736.0,2,0,3,-5,1,1,3,-4,3,1,0,2,-1,14.05,27.12,38.019999999999996,0,0,1
0,762.0,743.0,0,2,3,-4,1,3,1,2,2,1,2,1,-1,15.879999999999999,24.68,32.9,0,1,0
0,803.0,774.0,1,1,3,0,2,3,0,3,2,-2,0,3,2,13.120000000000001,29.41,42.05,1,0,0
0,736.0,830.0,3,0,2,5,3,1,1,1,2,-6,0,3,6,44.14,29.41,12.870000000000001,0,1,0
0,750.0,795.0,1,3,1,2,2,1,2,2,1,-4,1,3,4,28.82,25.189999999999998,16.7,0,1,0
0,737.0,739.0,0,3,2,-6,1,2,2,-4,0,-1,0,1,1,15.75,25.61,32.0,1,0,0
0,733.0,743.0,0,2,3,-5,2,1,2,3,2,0,2,1,0,19.65,24.43,23.63,0,0,1
0,761.0,744.0,4,0,1,5,3,1,1,2,2,3,0,1,-3,13.69,28.099999999999998,38.900000000000006,1,0,0
0,737.0,763.0,2,0,3,-2,0,3,2,-2,1,-3,1,3,3,25.95,24.39,18.42,0,0,1
0,757.0,649.0,1,1,3,-2,1,0,4,-9,3,7,1,1,-7,15.540000000000001,26.18,31.61,0,0,1
0,774.0,859.0,1,3,1,1,5,0,0,8,0,-10,1,4,10,46.95,30.19,12.56,0,0,1
0,831.0,857.0,3,1,1,1,3,1,1,6,0,-6,2,3,6,24.9,25.84,18.119999999999997,1,0,0
0,857.0,753.0,5,0,0,8,1,4,0,3,3,7,2,0,-7,9.53,49.04,120.74,1,0,0
0,835.0,741.0,2,1,2,2,0,2,3,-5,3,7,2,0,-7,9.34,53.43,133.06,1,0,0
0,764.0,720.0,1,1,3,-2,2,0,3,0,1,-1,2,2,1,14.260000000000002,26.65,37.75,0,1,0
0,747.0,835.0,3,0,2,1,4,1,0,4,3,3,1,1,-3,34.98,27.009999999999998,14.559999999999999,0,0,1
0,732.0,769.0,1,1,3,-6,0,3,2,-3,0,-4,2,3,4,37.53,26.630000000000003,14.36,0,1,0
0,654.0,736.0,2,0,3,-5,1,2,2,-4,0,0,1,0,0,16.63,25.57,28.45,1,0,0
0,676.0,802.0,1,2,2,-1,1,2,2,-1,1,-3,2,2,3,23.81,24.92,19.31,0,1,0
0,742.0,770.0,2,1,2,4,4,0,1,5,2,0,0,1,0,33.02,26.409999999999997,15.14,0,1,0
0,759.0,742.0,1,3,1,0,1,2,2,-5,2,2,2,1,-2,12.84,27.59,50.67,1,0,0
0,747.0,742.0,1,1,3,-6,2,2,1,5,0,-1,0,1,1,17.86,24.94,26.21,1,0,0
0,746.0,655.0,0,1,4,-6,3,0,2,-1,0,-4,3,2,4,20.369999999999997,24.36,22.8,0,1,0
0,763.0,757.0,3,1,1,4,1,3,1,0,2,2,0,1,-2,13.84,27.48,39.349999999999994,0,0,1
0,740.0,746.0,2,1,2,1,2,0,3,-2,1,0,2,2,0,22.83,24.56,20.130000000000003,0,1,0
0,771.0,839.0,0,3,2,-3,2,1,2,2,0,-10,1,4,10,44.76,29.520000000000003,12.81,1,0,0
0,773.0,857.0,1,3,1,0,5,0,0,9,0,-3,2,3,3,33.489999999999995,27.03,14.8,0,0,1
0,835.0,764.0,4,1,0,5,0,2,3,-3,3,7,2,0,-7,11.34,33.25,63.2,1,0,0
0,855.0,764.0,5,0,0,9,2,3,0,2,4,12,1,0,-12,10.03,41.05,102.36,1,0,0
0,831.0,750.0,2,1,2,2,2,2,1,1,3,6,1,1,-6,10.129999999999999,40.78,92.83,1,0,0
0,742.0,740.0,2,2,1,2,0,2,3,-4,0,0,1,0,0,18.83,24.61,24.71,0,0,1
0,749.0,769.0,0,2,3,-3,2,1,2,2,1,0,1,1,0,22.35,24.58,20.6,0,0,1
0,737.0,746.0,1,1,3,-4,2,0,3,-5,1,1,0,0,-1,15.5,26.19,31.79,1,0,0
0,745.0,774.0,0,2,3,-7,1,2,2,-1,1,-4,1,3,4,40.17,27.869999999999997,13.6,0,0,1
0,659.0,836.0,3,1,1,3,4,1,0,5,2,-4,0,3,4,38.629999999999995,28.43,13.61,0,0,1
0,743.0,768.0,1,2,2,0,1,2,2,-2,0,-5,3,2,5,23.590000000000003,25.020000000000003,19.299999999999997,1,0,0
0,759.0,743.0,1,2,2,-4,2,2,1,4,3,3,1,1,-3,17.07,25.55,27.349999999999998,0,1,0
0,744.0,850.0,2,0,3,-3,5,0,0,12,0,0,1,0,0,86.6,36.39,10.530000000000001,0,0,1
0,734.0,744.0,1,2,2,-2,0,1,4,-5,0,-5,2,3,5,21.97,24.009999999999998,21.439999999999998,1,0,0
0,775.0,667.0,2,1,2,0,2,1,2,-1,1,2,1,1,-2,13.79,27.990000000000002,38.79,1,0,0
0,754.0,750.0,1,1,3,-5,2,1,2,-1,2,1,2,1,-1,17.380000000000003,25.46,26.880000000000003,1,0,0
0,642.0,740.0,2,2,1,-2,0,2,3,-5,2,0,0,3,0,13.149999999999999,27.880000000000003,44.980000000000004,0,0,1
0,754.0,821.0,2,2,1,2,3,0,2,4,0,-8,0,5,8,35.33,27.14,14.52,0,0,1
0,840.0,733.0,4,1,0,6,1,2,2,0,4,7,0,1,-7,9.9,42.9,104.0,1,0,0
0,739.0,834.0,2,1,2,0,5,0,0,8,0,-10,1,4,10,46.29,27.88,13.080000000000002,0,0,1
0,854.0,730.0,5,0,0,12,1,1,3,-4,4,6,1,0,-6,0.0,0.0,0.0,1,0,0
0,842.0,761.0,3,0,2,3,2,1,2,-3,4,8,1,0,-8,9.98,41.739999999999995,103.34,1,0,0
0,742.0,770.0,0,2,3,-4,3,1,1,3,1,-3,0,2,3,35.71,26.619999999999997,14.600000000000001,0,1,0
0,766.0,743.0,0,1,4,-6,2,0,3,-2,1,2,0,0,-2,18.18,24.73,25.9,0,0,1
0,746.0,759.0,1,1,3,-4,1,2,2,-4,3,1,1,1,-1,16.18,25.54,30.31,1,0,0
0,667.0,771.0,2,1,2,0,2,1,2,-2,0,-4,2,3,4,18.59,25.619999999999997,24.28,0,0,1
0,748.0,805.0,2,2,1,4,1,2,2,-1,0,-10,0,5,10,26.119999999999997,26.21,17.28,0,1,0
0,755.0,756.0,1,1,3,-6,0,1,4,-6,1,-7,0,4,7,17.97,24.63,26.35,0,1,0
0,739.0,743.0,2,0,3,-3,0,3,2,-3,1,3,0,0,-3,16.15,21.060000000000002,22.99,1,0,0
0,834.0,688.0,5,0,0,12,1,3,1,2,5,15,0,0,-15,9.78,47.370000000000005,91.63,0,1,0
0,767.0,734.0,2,2,1,2,2,1,2,1,0,0,1,0,0,14.7,22.52,24.77,0,1,0
0,766.0,830.0,3,1,1,5,5,0,0,8,0,-3,2,3,3,29.96,27.240000000000002,15.57,0,1,0
0,737.0,824.0,1,1,3,-4,4,0,1,7,0,-7,2,3,7,42.46,30.59,12.77,1,0,0
0,726.0,717.0,1,1,3,-7,1,1,3,-6,1,0,3,1,0,23.65,22.259999999999998,15.320000000000002,0,1,0
0,800.0,732.0,1,2,2,-1,2,1,2,-1,4,7,1,0,-7,14.8,27.48,32.95,0,1,0
0,735.0,765.0,0,0,2,-5,4,0,1,6,0,0,0,0,0,26.9,26.02,17.09,1,0,0
0,736.0,611.0,2,0,3,-2,2,1,2,-1,0,-5,0,4,5,21.990000000000002,25.470000000000002,20.200000000000003,0,0,1
0,750.0,743.0,4,1,0,6,1,1,3,-6,2,4,0,0,-4,12.690000000000001,29.79,45.14,0,1,0
0,734.0,758.0,1,0,4,-4,4,0,1,3,0,-9,0,4,9,35.900000000000006,28.22,14.100000000000001,1,0,0
0,736.0,656.0,2,1,2,2,0,0,5,-7,3,4,1,1,-4,14.41,27.83,34.2,0,0,1
0,748.0,654.0,2,1,2,-3,2,1,2,-1,3,6,2,0,-6,13.73,28.15,38.95,0,1,0
0,760.0,856.0,1,1,3,-4,5,0,0,10,0,-7,2,3,7,90.98,41.95,10.079999999999998,0,0,1
0,809.0,863.0,4,0,1,11,2,1,2,1,1,-6,0,4,6,22.21,26.42,19.5,0,1,0
0,734.0,732.0,2,2,1,2,3,0,2,0,0,-2,0,1,2,12.559999999999999,29.519999999999996,48.43,1,0,0
0,824.0,804.0,3,0,2,5,4,1,0,9,2,0,2,1,0,13.629999999999999,29.22,37.5,1,0,0
0,738.0,734.0,0,2,3,-4,3,1,1,5,1,-7,0,4,7,22.73,25.560000000000002,19.53,1,0,0
0,754.0,806.0,0,1,4,-6,1,2,2,-1,0,-10,1,4,10,22.77,25.42,19.560000000000002,1,0,0
0,759.0,721.0,2,2,1,1,1,1,3,-7,3,4,2,0,-4,15.68,26.05,31.04,1,0,0
0,657.0,746.0,0,2,3,-8,1,2,2,-3,3,2,1,1,-2,12.92,28.72,46.11,0,0,1
0,846.0,773.0,4,1,0,6,2,2,1,2,0,-2,2,1,2,12.32,30.560000000000002,48.97,0,0,1
0,755.0,737.0,1,3,1,2,2,0,3,-3,2,0,1,2,0,21.0,26.13,20.770000000000003,1,0,0
0,735.0,725.0,0,2,3,-7,2,0,3,-1,2,1,1,1,-1,16.980000000000004,25.5,27.439999999999998,1,0,0
0,860.0,742.0,2,1,2,1,0,1,4,-6,5,12,0,0,-12,10.03,44.2,85.9,1,0,0
0,857.0,711.0,5,0,0,9,2,0,3,-1,2,5,1,1,-5,9.189999999999998,58.21,141.49,1,0,0
0,676.0,736.0,3,1,1,2,1,0,2,-4,0,0,0,0,0,13.76,28.42,37.75,0,0,1
0,657.0,807.0,1,2,2,-2,4,1,0,12,0,-3,3,2,3,54.89,31.36,11.94,0,0,1
0,754.0,740.0,4,0,1,6,1,1,3,-3,1,-4,0,4,4,15.08,26.95,32.46,0,0,1
0,774.0,747.0,3,0,2,1,4,1,0,6,1,2,0,1,-2,12.77,30.200000000000003,43.79,1,0,0
0,727.0,739.0,1,0,4,-3,2,2,1,-1,0,-5,2,3,5,22.53,24.89,20.23,0,0,1
0,736.0,782.0,2,0,2,-3,4,0,1,4,0,0,0,0,0,40.41,28.34,13.49,0,0,1
0,730.0,750.0,1,0,4,-5,2,2,1,0,0,-2,3,1,2,22.979999999999997,25.840000000000003,19.2,1,0,0
0,750.0,870.0,3,1,1,4,5,0,0,10,0,-3,0,2,3,62.64,35.39,11.16,0,1,0
0,722.0,725.0,2,0,3,-2,1,2,2,-3,1,2,3,0,-2,16.09,25.9,30.1,0,1,0
0,745.0,851.0,2,1,2,-1,3,1,1,4,1,-10,0,4,10,60.25,33.66,11.329999999999998,0,0,1
0,757.0,741.0,2,1,2,-1,1,1,3,-6,2,-1,1,2,1,15.68,26.29,30.590000000000003,1,0,0
0,735.0,721.0,0,0,5,-8,1,0,4,-4,3,4,1,1,-4,14.86,26.939999999999998,33.44,0,1,0
0,821.0,768.0,4,1,0,13,3,0,2,4,2,0,1,2,0,10.89,35.34,71.31,0,1,0
0,741.0,738.0,1,1,3,-6,2,0,3,-4,0,0,0,0,0,17.2,25.66,26.66,0,1,0
0,854.0,723.0,3,1,1,3,1,0,4,-5,3,7,1,0,-7,9.25,57.6,126.7,0,1,0
0,868.0,737.0,4,1,0,8,2,1,2,-1,5,13,0,0,-13,9.459999999999999,51.55,116.9,1,0,0
0,760.0,741.0,2,1,2,-1,0,1,4,-6,0,-1,4,1,1,17.0,25.650000000000002,27.479999999999997,0,0,1
0,723.0,756.0,1,2,2,-3,2,2,1,2,1,1,1,0,-1,30.83,25.900000000000002,15.82,0,0,1
0,768.0,693.0,2,1,2,3,2,1,2,-1,2,0,1,2,0,16.830000000000002,25.57,27.9,0,0,1
0,819.0,815.0,4,0,1,4,3,2,0,10,1,-3,0,4,3,19.490000000000002,26.01,22.569999999999997,0,0,1
0,721.0,722.0,1,1,3,-3,2,1,2,0,2,2,2,0,-2,17.64,25.48,26.060000000000002,0,1,0
0,744.0,769.0,1,2,2,-4,1,1,3,-3,1,-1,2,2,1,24.16,24.87,19.08,0,0,1
0,728.0,865.0,2,1,2,0,4,1,0,7,0,0,0,0,0,104.77,43.69,9.809999999999999,0,0,1
0,730.0,720.0,1,1,3,-2,1,2,2,-2,1,2,1,0,-2,16.17,25.520000000000003,29.91,1,0,0
0,755.0,864.0,2,2,1,1,3,2,0,4,0,-2,1,1,2,39.84,29.54,13.299999999999999,0,0,1
0,729.0,740.0,1,2,2,-2,1,1,3,-3,1,-2,0,3,2,24.35,25.53,18.55,1,0,0
0,745.0,747.0,1,1,3,-4,1,1,3,-3,2,1,1,2,-1,17.51,25.53,26.43,1,0,0
0,687.0,799.0,3,1,1,4,3,0,2,1,2,-1,1,2,1,29.41,26.33,16.05,1,0,0
0,825.0,721.0,3,2,0,7,1,2,2,-1,2,1,0,3,-1,10.520000000000001,38.59,76.37,1,0,0
0,860.0,685.0,3,2,0,4,4,0,1,7,4,10,1,0,-10,10.23,41.870000000000005,81.0,1,0,0
0,865.0,826.0,4,1,0,6,3,2,0,7,3,5,2,0,-5,12.75,31.029999999999998,42.71,1,0,0
0,742.0,750.0,1,1,3,-1,1,2,2,-1,1,-1,0,1,1,21.64,25.34,20.43,0,0,1
0,723.0,732.0,0,2,3,-5,2,1,2,-1,0,0,0,0,0,20.43,24.29,22.729999999999997,1,0,0
0,741.0,743.0,1,1,3,-3,2,0,3,-3,2,-4,1,2,4,17.73,25.28,25.83,0,0,1
0,763.0,716.0,1,1,3,-4,2,2,1,0,3,4,1,0,-4,14.29,26.86,36.28,0,0,1
0,796.0,685.0,2,0,3,-3,1,2,2,-1,3,5,2,0,-5,11.219999999999999,34.379999999999995,64.05,0,0,1
0,660.0,664.0,1,2,2,-3,2,1,2,1,1,0,1,2,0,19.75,25.47,22.57,0,1,0
0,679.0,858.0,2,1,2,0,4,1,0,6,0,-5,2,3,5,64.3,34.68,11.18,0,0,1
0,742.0,742.0,1,1,3,-3,1,1,3,-4,0,0,0,0,0,22.57,24.91,20.07,0,1,0
0,666.0,859.0,2,2,1,2,4,1,0,7,0,-7,1,3,7,78.19,38.14,10.57,0,1,0
0,757.0,668.0,2,1,2,1,0,3,2,-6,1,2,0,1,-2,12.830000000000002,30.82,42.21,0,0,1
0,716.0,749.0,2,2,1,0,3,0,2,2,1,0,2,1,0,22.02,24.94,20.65,1,0,0
0,687.0,729.0,3,0,2,4,1,1,3,-4,3,3,1,1,-3,12.940000000000001,29.34,44.510000000000005,0,1,0
0,812.0,756.0,2,0,3,-3,1,1,3,-4,3,5,2,0,-5,13.329999999999998,28.16,42.89,0,0,1
0,828.0,737.0,3,1,1,5,1,0,4,-3,1,-1,1,3,1,11.09,35.629999999999995,64.89,1,0,0
0,724.0,827.0,1,2,2,-2,3,1,1,4,0,-5,3,2,5,39.53,27.97,13.629999999999999,0,1,0
0,749.0,763.0,2,0,3,-2,3,2,0,4,0,-1,1,1,1,26.270000000000003,25.18,17.380000000000003,0,1,0
0,850.0,730.0,3,1,1,7,0,1,4,-10,5,9,0,0,-9,10.09,41.94,89.14,1,0,0
0,730.0,732.0,1,1,3,-3,1,1,3,-4,2,1,2,1,-1,21.759999999999998,24.880000000000003,20.689999999999998,0,0,1
0,746.0,656.0,0,1,4,-9,2,3,0,5,4,6,0,1,-6,16.5,25.34,28.950000000000003,1,0,0
0,721.0,730.0,0,0,0,0,3,1,1,3,0,0,0,0,0,17.560000000000002,25.020000000000003,26.529999999999998,0,0,1
0,785.0,652.0,1,2,2,-1,0,0,0,0,0,0,0,0,0,10.81,36.55,70.49000000000001,1,0,0
0,834.0,738.0,4,0,1,7,3,1,1,2,3,9,1,1,-9,9.51,49.0,119.65,1,0,0
0,754.0,737.0,2,1,2,3,1,0,4,-6,0,-3,0,2,3,15.46,26.47,30.78,0,0,1
0,756.0,723.0,1,1,3,-9,3,1,1,3,1,-1,0,1,1,22.130000000000003,22.1,15.879999999999999,0,0,1
0,714.0,658.0,1,1,3,-5,1,1,3,-4,0,0,0,0,0,17.18,21.29,20.6,1,0,0
0,792.0,744.0,2,2,1,3,0,2,3,-7,4,9,0,1,-9,9.84,29.810000000000002,54.7,1,0,0
0,772.0,853.0,1,2,2,-1,3,2,0,8,1,-2,1,2,2,51.7,28.29,10.14,0,1,0
0,761.0,724.0,1,1,3,-4,1,3,1,0,2,2,3,0,-2,12.850000000000001,22.6,31.48,1,0,0
0,744.0,749.0,2,2,1,1,3,1,1,2,0,0,0,0,0,15.780000000000001,21.54,22.89,0,0,1
0,761.0,861.0,1,2,2,-3,4,0,1,7,0,-10,1,4,10,36.41,25.4,11.489999999999998,0,0,1
0,837.0,750.0,3,1,1,7,4,1,0,7,3,5,0,2,-5,10.42,27.8,45.79,0,1,0
0,667.0,762.0,1,1,3,-4,1,0,4,-1,0,-5,2,3,5,19.97,21.6,17.42,1,0,0
0,736.0,859.0,1,2,2,-3,4,0,1,6,0,-7,2,3,7,51.18,27.869999999999997,10.19,0,0,1
0,746.0,779.0,0,2,3,-5,1,1,3,-4,2,-3,0,3,3,22.84,22.0,15.790000000000001,0,1,0
0,750.0,741.0,4,0,1,4,2,2,1,2,2,2,0,0,-2,12.91,23.21,30.47,1,0,0
0,845.0,760.0,3,2,0,8,2,1,2,0,4,9,1,0,-9,8.82,36.71,83.75,1,0,0
0,754.0,756.0,3,1,1,2,0,1,4,-11,1,-1,0,1,1,14.04,22.52,26.89,0,1,0
0,749.0,714.0,1,0,4,-1,2,0,3,-4,0,0,0,0,0,10.870000000000001,25.97,44.36,1,0,0
0,593.0,795.0,0,1,4,-7,3,1,1,5,0,0,0,0,0,41.67,25.02,11.290000000000001,0,0,1
0,759.0,772.0,4,1,0,7,1,2,2,-1,1,-3,1,2,3,16.3,22.080000000000002,21.58,0,1,0
0,844.0,739.0,2,2,1,3,2,1,2,-1,2,3,1,2,-3,8.66,38.07,94.16,1,0,0
0,730.0,843.0,0,2,3,-6,4,1,0,13,1,-5,1,3,5,84.93,33.96,8.96,0,0,1
0,756.0,592.0,0,2,3,-10,0,0,5,-12,0,0,0,0,0,12.99,23.33,29.82,0,0,1
0,707.0,838.0,1,0,4,-9,3,1,1,6,0,0,0,0,0,82.99000000000001,38.37,8.719999999999999,0,0,1
0,799.0,690.0,3,1,1,7,5,0,0,9,4,9,0,1,-9,12.55,24.21,31.159999999999997,0,1,0
0,774.0,597.0,1,3,1,0,1,1,3,-6,1,0,1,2,0,11.36,25.61,38.67,1,0,0
0,859.0,737.0,4,0,1,7,3,2,0,4,4,8,1,0,-8,8.71,37.34,85.75,1,0,0
0,741.0,758.0,2,1,2,1,3,2,0,5,0,-5,1,1,5,19.08,21.72,18.4,1,0,0
0,763.0,739.0,2,1,2,-2,0,3,2,-4,3,2,1,1,-2,11.05,25.58,42.99,0,1,0
0,775.0,748.0,1,2,2,-2,1,0,4,-1,3,3,1,1,-3,16.490000000000002,21.85,21.44,1,0,0
0,757.0,800.0,3,1,1,1,3,2,0,8,1,-9,0,4,9,27.880000000000003,23.23,13.5,0,0,1
0,733.0,757.0,4,1,0,6,2,1,2,-2,4,4,0,1,-4,14.74,22.19,24.72,0,1,0
0,588.0,773.0,1,0,4,-7,2,1,2,1,0,0,0,0,0,24.79,22.259999999999998,14.81,1,0,0
0,732.0,733.0,0,3,2,-4,0,1,4,-9,3,4,1,1,-4,18.15,21.34,19.6,0,1,0
0,748.0,754.0,2,2,1,2,0,2,3,-7,1,2,1,0,-2,12.1,24.41,33.41,1,0,0
0,845.0,858.0,4,1,0,15,4,0,1,6,3,1,1,1,-1,12.95,24.07,29.74,0,0,1
0,594.0,709.0,1,0,4,-7,1,0,4,-8,0,0,0,0,0,13.379999999999999,23.160000000000004,28.43,0,0,1
0,745.0,772.0,1,0,4,-3,2,2,1,1,1,-4,0,3,4,17.11,21.82,20.509999999999998,0,1,0
0,833.0,742.0,3,1,1,4,3,0,2,3,1,1,1,0,-1,9.190000000000001,34.17,67.68,0,1,0
0,736.0,595.0,0,2,3,-8,2,0,3,-5,0,0,0,0,0,12.96,22.72,30.93,0,1,0
0,756.0,740.0,0,2,3,-3,1,1,3,-1,0,-2,0,2,2,20.95,21.97,16.77,1,0,0
0,830.0,734.0,5,0,0,9,0,4,1,-2,4,11,1,0,-11,7.919999999999999,53.44,125.28999999999999,1,0,0
0,800.0,755.0,3,2,0,8,2,2,1,2,1,-1,2,2,1,12.24,24.05,33.480000000000004,1,0,0
0,779.0,757.0,2,3,0,2,3,2,0,5,2,2,1,1,-2,15.530000000000001,22.46,22.56,1,0,0
0,779.0,832.0,1,1,3,-1,2,2,1,2,0,-2,3,2,2,34.230000000000004,24.79,11.95,0,0,1
0,843.0,673.0,3,1,1,8,1,0,4,-7,5,12,0,0,-12,7.690000000000001,63.04,159.85,1,0,0
0,758.0,756.0,1,2,2,-3,2,1,2,-1,2,3,2,1,-3,12.89,23.23,30.620000000000005,0,1,0
0,743.0,708.0,2,1,2,1,2,0,3,-6,0,0,0,0,0,11.22,25.19,42.05,1,0,0
0,681.0,763.0,1,2,2,-4,1,3,1,-2,1,1,4,0,-1,15.540000000000001,22.25,22.46,0,0,1
0,748.0,729.0,1,2,2,-3,0,2,3,-8,0,-3,2,3,3,13.759999999999998,22.189999999999998,27.880000000000003,0,1,0
0,661.0,841.0,2,1,2,-4,5,0,0,9,0,0,0,0,0,74.49000000000001,35.25,8.99,0,0,1
0,747.0,800.0,1,1,3,-1,4,1,0,11,0,-5,2,3,5,23.04,22.5,15.15,1,0,0
0,668.0,739.0,1,0,4,-8,2,1,2,1,1,4,0,1,-4,19.42,21.32,18.09,1,0,0
0,750.0,756.0,2,2,1,1,1,1,3,0,1,-3,1,3,3,14.11,22.800000000000004,25.669999999999998,1,0,0
0,734.0,849.0,0,3,2,-3,3,1,1,10,1,-6,1,3,6,84.5,34.95,7.119999999999999,0,0,1
0,706.0,749.0,2,0,3,-5,1,1,3,-2,0,0,0,0,0,18.189999999999998,21.479999999999997,19.119999999999997,1,0,0
0,844.0,777.0,3,2,0,6,2,3,0,2,0,-3,2,2,3,10.940000000000001,26.419999999999998,40.519999999999996,1,0,0
0,746.0,603.0,1,1,3,-3,1,0,4,-8,1,0,0,1,0,14.49,22.19,25.740000000000002,1,0,0
0,703.0,741.0,2,2,1,-1,2,1,2,1,1,2,1,0,-2,13.05,22.78,30.85,0,1,0
0,751.0,712.0,1,1,3,-3,2,0,3,-4,0,0,0,0,0,11.64,24.84,38.22,1,0,0
0,731.0,680.0,0,3,2,-5,1,1,3,-5,2,2,1,2,-2,20.57,22.119999999999997,16.96,0,1,0
0,836.0,759.0,5,0,0,11,2,2,1,4,4,8,0,1,-8,9.34,32.44,65.82,1,0,0
0,808.0,848.0,3,1,1,8,4,1,0,9,0,-5,0,5,5,19.92,22.23,17.27,0,0,1
0,724.0,654.0,0,3,2,-5,2,1,2,-6,0,0,0,0,0,15.14,22.080000000000002,23.94,1,0,0
0,848.0,739.0,4,0,1,14,0,3,2,-4,3,6,2,0,-6,8.209999999999999,45.47,113.31,1,0,0
0,755.0,752.0,1,3,1,-4,2,1,2,1,0,-4,2,3,4,15.010000000000002,22.32,24.13,0,1,0
0,740.0,761.0,1,1,3,-5,2,0,3,-2,0,-8,2,3,8,14.03,22.64,26.07,0,0,1
0,741.0,744.0,2,2,1,2,2,0,3,-2,0,0,0,0,0,13.8,22.28,27.77,1,0,0
0,835.0,755.0,4,1,0,7,1,4,0,1,2,0,1,2,0,9.83,30.160000000000004,55.83,1,0,0
0,703.0,688.0,2,0,3,-1,2,2,1,-1,0,0,0,0,0,25.39,22.12,14.72,0,0,1
0,760.0,737.0,1,2,2,0,0,4,1,-3,3,5,1,1,-5,11.09,25.4,42.18,1,0,0
0,738.0,811.0,1,0,4,-6,2,1,2,2,0,-9,1,4,9,26.29,20.45,10.950000000000001,0,0,1
0,745.0,737.0,0,2,3,-7,1,2,2,-4,1,1,1,0,-1,12.920000000000002,22.97,30.91,1,0,0
0,652.0,854.0,2,1,2,-2,4,0,1,12,0,0,0,0,0,127.5,45.7,8.2,0,0,1
0,750.0,860.0,1,2,2,-3,5,0,0,12,1,-8,0,4,8,41.44,27.200000000000003,10.86,0,0,1
0,841.0,728.0,4,1,0,7,0,4,1,-4,1,4,4,0,-4,8.42,41.97,99.41,1,0,0
